record_type,timestamp_utc,sim_id,launch_date_utc,perigee_alt_km,apogee_alt_km,inclination_deg,latitude_deg,longitude_deg,altitude_km,speed_km_s,raan_deg,arg_perigee_deg,mean_anomaly_deg,orbital_phase_0_1,lat_sin,lat_cos,lon_sin,lon_cos,altitude_norm_0_1,position_seed_u64,position_entropy_feature_0_1,eci_x_km,eci_y_km,eci_z_km,ecef_x_km,ecef_y_km,ecef_z_km
FORWARD_SIM,2026-09-15T04:35:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,46.02238914026,18.639620713524,706.5797002127,7.507418815364,89.447403326042,127.129056548971,279.362014302474,0.776005595285,0.719611193044,0.694377225178,0.319614626121,0.947547619262,1,11890019876378999902,0.644559269043,706.246458103135,4876.284040266391,5075.438570115688,4668.721077316783,1574.79319377433,5075.438570115688
FORWARD_SIM,2026-09-15T04:36:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,49.597354767936,17.354173842294,707.345881860895,7.508014990115,89.448023239229,127.126849576627,283.006767182538,0.78612990884,0.76150838432,0.64815505908,0.298277478731,0.954479201283,1,13863271039871750395,0.751529428959,741.544971656552,4540.382390017395,5372.531765174504,4391.119008248412,1372.237241867699,5372.531765174504
FORWARD_SIM,2026-09-15T04:37:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,53.159543077508,15.90572229591,708.090232964581,7.508602604582,89.448643152415,127.124642604283,286.651520062601,0.796254222396,0.800308196909,0.599588850764,0.274055269224,0.96171394365,1,3334861147559391662,0.180783185056,773.852292037714,4186.12110313121,5647.899506854452,4094.062373585937,1166.666422402037,5647.899506854452
FORWARD_SIM,2026-09-15T04:38:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,56.705530084957,14.241437166295,708.794055026471,7.509179274827,89.449263065602,127.122435631939,290.296272942665,0.806378535952,0.835860348164,0.548942144827,0.246008439069,0.969267686404,1,1563707514203933317,0.084768754202,803.037422178878,3814.928700309618,5900.422902066105,3778.720885013087,959.071719441064,5900.422902066105
FORWARD_SIM,2026-09-15T04:39:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,60.230297747044,12.284396560904,709.439443858919,7.509742659684,89.449882978788,127.120228659595,293.941025822729,0.816502849508,0.868028129598,0.49651502115,0.212764298202,0.977103553064,1,11538151466189836252,0.625484444305,828.981917468565,3428.302936950952,6129.075059226596,3446.347155249161,750.442091371744,6129.075059226596
FORWARD_SIM,2026-09-15T04:40:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,63.726164839793,9.918391280383,710.009601609708,7.510290470362,89.450502891975,127.118021687251,297.585778702792,0.826627163063,0.896688670943,0.442661752813,0.17224530008,0.98505408816,1,14087380637316046154,0.76367843458,851.580377020481,3027.80478352005,6332.925344036092,3098.271653260831,541.759825230367,6332.925344036092
FORWARD_SIM,2026-09-15T04:41:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,67.180785371653,6.96017636024,710.489129364243,7.510820479862,89.451122805161,127.115814714907,301.230531582856,0.836751476619,0.921733143095,0.387824719326,0.121179441214,0.992630617615,1,15920463777323940788,0.863050070718,870.740882652752,2615.052136589043,6511.14324952326,2735.897317718864,333.99585132235,6511.14324952326
FORWARD_SIM,2026-09-15T04:42:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,70.573152298701,3.106162352641,710.864295868132,7.511330532162,89.451742718348,127.113607742563,304.87528446292,0.846875790175,0.943066910079,0.332603071414,0.054186208629,0.998530848194,1,4441959024453329126,0.24079908122,886.385383575964,2191.713285653878,6663.001862942738,2360.693800331638,128.105252837637,6663.001862942738
FORWARD_SIM,2026-09-15T04:43:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,73.865013809641,-2.174972375858,711.123278347169,7.511818551134,89.452362631535,127.111400770219,308.520037342983,0.857000103731,0.960609640007,0.277901276582,-0.037951312963,0.999279589427,1,7887349284760562093,0.427574061484,898.450025006117,1759.500162049533,6787.880913710292,1974.191401979812,-74.977170090702,6787.880913710292
FORWARD_SIM,2026-09-15T04:44:50Z,UNKNOWN-SIM-01 / SIM-94731,2024-11-17,688,706,97.4,76.980992331857,-9.862663538731,711.256371870334,7.512282549147,89.452982544721,127.109193797875,312.164790223047,0.867124417286,0.974295384468,0.225274285713,-0.171287123062,0.985221153586,1,2196259011361907598,0.119059439573,906.88541914732,1320.161397399676,6885.26938825762,1577.974710653689,-274.341194835342,6885.26938825762
